fecha,provincia,termino_busqueda,categoria,volumen_busquedas,evento_aumento
2024-04-29,CABA,precio gasoil axion,Precios,8092,1
2024-04-30,Mendoza,descuentos nafta modo,Descuentos,8262,1
2024-04-30,Buenos Aires,descuentos nafta modo,Descuentos,10201,1
2024-04-30,Córdoba,convertir auto a gnc precio,Alternativas,6496,1
2024-04-30,Buenos Aires,cuanto sube la nafta,Precios,7772,1
2024-04-30,Córdoba,cuanto cuesta llenar el tanque,Precios,4945,1
2024-04-30,CABA,promociones cuenta dni nafta,Descuentos,6069,1
2024-04-30,Salta,precio gasoil axion,Precios,5137,1
2024-04-30,Tucumán,shell abierta ahora,Estaciones,4809,1
2024-04-30,Misiones,precio gasoil axion,Precios,4830,1
2024-04-30,Buenos Aires,ypf cerca de mi,Estaciones,5958,1
2024-04-30,Buenos Aires,convertir auto a gnc precio,Alternativas,6900,1
2024-04-30,CABA,precio nafta hoy argentina,Precios,6031,1
2024-04-30,Tucumán,aumento combustible fecha,Precios,4881,1
2024-04-30,Buenos Aires,precio litro infinia shell,Precios,4688,1
2024-04-30,CABA,estacion de servicio con gnc cerca,Estaciones,5732,1
2024-04-30,CABA,aumento nafta hoy,Precios,5472,1
2024-04-30,CABA,precio gasoil axion,Precios,5953,1
2024-05-01,Buenos Aires,puntos serviclub canje,Descuentos,18178,1
2024-05-01,CABA,monopatín eléctrico precio,Alternativas,13977,1
2024-05-01,Córdoba,aplicacion ypf descuentos,Descuentos,12886,1
2024-05-01,CABA,precio gasoil axion,Precios,9040,1
2024-05-01,Buenos Aires,banco nacion descuento combustible,Descuentos,12434,1
2024-05-01,Mendoza,precio gasoil axion,Precios,9465,1
2024-05-01,Tucumán,precio gasoil axion,Precios,11755,1
2024-05-01,Buenos Aires,monopatín eléctrico precio,Alternativas,13522,1
2024-05-01,Buenos Aires,aplicacion ypf descuentos,Descuentos,7933,1
2024-05-01,Buenos Aires,promociones cuenta dni nafta,Descuentos,16838,1
2024-05-01,Buenos Aires,axion energia ubicaciones,Estaciones,7567,1
2024-05-01,Buenos Aires,equipo gnc 5ta generacion precio,Alternativas,18035,1
2024-05-01,CABA,axion energia ubicaciones,Estaciones,19130,1
2024-05-01,CABA,aumento combustible fecha,Precios,8536,1
2024-05-01,Buenos Aires,convertir auto a gnc precio,Alternativas,13988,1
2024-05-01,Santa Fe,precio litro infinia shell,Precios,8563,1
2024-05-02,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,6067,1
2024-05-02,Neuquén,ypf cerca de mi,Estaciones,4431,1
2024-05-02,Córdoba,precio gasoil axion,Precios,7256,1
2024-05-02,CABA,banco nacion descuento combustible,Descuentos,11527,1
2024-05-02,Tucumán,aumento nafta hoy,Precios,5263,1
2024-05-02,Salta,monopatín eléctrico precio,Alternativas,4278,1
2024-05-02,Misiones,puntos serviclub canje,Descuentos,7491,1
2024-05-02,CABA,aumento nafta hoy,Precios,10859,1
2024-05-02,Neuquén,banco nacion descuento combustible,Descuentos,3853,1
2024-05-03,Buenos Aires,aplicacion ypf descuentos,Descuentos,8446,1
2024-05-03,CABA,tarjeta sube saldo,Alternativas,7498,1
2024-05-03,Tucumán,ypf cerca de mi,Estaciones,5017,1
2024-05-03,Buenos Aires,precio nafta super ypf,Precios,8892,1
2024-05-03,Córdoba,descuentos nafta modo,Descuentos,7439,1
2024-05-03,Santa Fe,convertir auto a gnc precio,Alternativas,7434,1
2024-05-03,Córdoba,descuento nafta galicia,Descuentos,4413,1
2024-05-03,Buenos Aires,aplicacion ypf descuentos,Descuentos,8438,1
2024-05-03,CABA,cuanto cuesta llenar el tanque,Precios,8489,1
2024-05-03,Mendoza,precio gasoil axion,Precios,5404,1
2024-05-03,Tucumán,precio litro infinia shell,Precios,8149,1
2024-05-03,Córdoba,cuanto cuesta llenar el tanque,Precios,9384,1
2024-05-03,Córdoba,aplicacion ypf descuentos,Descuentos,6670,1
2024-05-03,CABA,banco nacion descuento combustible,Descuentos,10183,1
2024-05-03,Mendoza,aumento nafta hoy,Precios,6275,1
2024-05-04,CABA,estaciones de servicio mas baratas,Estaciones,2576,0
2024-05-04,Santa Fe,convertir auto a gnc precio,Alternativas,2235,0
2024-05-05,Córdoba,ypf cerca de mi,Estaciones,1716,0
2024-05-05,Santa Fe,horarios colectivo urbano,Alternativas,632,0
2024-05-06,Salta,aplicacion ypf descuentos,Descuentos,1512,0
2024-05-06,Salta,aumento nafta hoy,Precios,1817,0
2024-05-06,Salta,bbva descuento ypf,Descuentos,1635,0
2024-05-07,CABA,aplicacion ypf descuentos,Descuentos,2284,0
2024-05-07,CABA,cuanto cuesta llenar el tanque,Precios,2869,0
2024-05-07,Mendoza,horarios colectivo urbano,Alternativas,1778,0
2024-05-08,Santa Fe,aplicacion ypf descuentos,Descuentos,2170,0
2024-05-08,Córdoba,descuento nafta galicia,Descuentos,1968,0
2024-05-08,Buenos Aires,banco nacion descuento combustible,Descuentos,1569,0
2024-05-08,Córdoba,puntos serviclub canje,Descuentos,1285,0
2024-05-09,Buenos Aires,precio nafta super ypf,Precios,2198,0
2024-05-09,CABA,tarjeta sube saldo,Alternativas,1414,0
2024-05-09,Buenos Aires,bbva descuento ypf,Descuentos,2697,0
2024-05-09,Misiones,monopatín eléctrico precio,Alternativas,583,0
2024-05-10,CABA,convertir auto a gnc precio,Alternativas,1908,0
2024-05-10,Córdoba,descuentos nafta modo,Descuentos,2839,0
2024-05-10,Tucumán,precio gasoil axion,Precios,1079,0
2024-05-10,Santa Fe,descuentos nafta modo,Descuentos,2020,0
2024-05-11,CABA,aumento nafta hoy,Precios,2167,0
2024-05-11,Córdoba,precio nafta super ypf,Precios,2579,0
2024-05-11,CABA,horarios colectivo urbano,Alternativas,3597,0
2024-05-11,Buenos Aires,descuento nafta galicia,Descuentos,2840,0
2024-05-12,Buenos Aires,aplicacion ypf descuentos,Descuentos,799,0
2024-05-12,Neuquén,tarjeta sube saldo,Alternativas,844,0
2024-05-12,CABA,precio litro infinia shell,Precios,1046,0
2024-05-12,Buenos Aires,descuentos nafta modo,Descuentos,1429,0
2024-05-13,Buenos Aires,axion energia ubicaciones,Estaciones,2016,0
2024-05-13,CABA,convertir auto a gnc precio,Alternativas,1701,0
2024-05-13,Mendoza,descuentos nafta modo,Descuentos,1317,0
2024-05-14,CABA,promociones cuenta dni nafta,Descuentos,1996,0
2024-05-14,Santa Fe,descuentos nafta modo,Descuentos,2648,0
2024-05-15,Neuquén,convertir auto a gnc precio,Alternativas,1274,0
2024-05-15,CABA,estacion de servicio con gnc cerca,Estaciones,1796,0
2024-05-15,Buenos Aires,ypf cerca de mi,Estaciones,2308,0
2024-05-15,Salta,bbva descuento ypf,Descuentos,2062,0
2024-05-16,Santa Fe,banco nacion descuento combustible,Descuentos,550,0
2024-05-16,CABA,puntos serviclub canje,Descuentos,2913,0
2024-05-17,Buenos Aires,horarios colectivo urbano,Alternativas,3435,0
2024-05-17,Buenos Aires,descuentos nafta modo,Descuentos,2229,0
2024-05-17,Buenos Aires,estaciones de servicio mas baratas,Estaciones,3098,0
2024-05-17,CABA,precio litro infinia shell,Precios,2865,0
2024-05-18,Buenos Aires,cuanto cuesta llenar el tanque,Precios,2957,0
2024-05-18,Salta,aumento combustible fecha,Precios,1231,0
2024-05-18,Mendoza,aumento nafta hoy,Precios,973,0
2024-05-19,CABA,precio nafta hoy argentina,Precios,1633,0
2024-05-19,Córdoba,ypf cerca de mi,Estaciones,2561,0
2024-05-19,Buenos Aires,shell abierta ahora,Estaciones,2981,0
2024-05-19,Mendoza,monopatín eléctrico precio,Alternativas,1793,0
2024-05-19,Buenos Aires,precio nafta hoy argentina,Precios,1875,0
2024-05-20,CABA,aumento nafta hoy,Precios,2044,0
2024-05-20,Salta,cuanto cuesta llenar el tanque,Precios,1051,0
2024-05-20,Córdoba,convertir auto a gnc precio,Alternativas,1951,0
2024-05-21,Buenos Aires,convertir auto a gnc precio,Alternativas,3321,0
2024-05-21,Mendoza,precio nafta super ypf,Precios,2200,0
2024-05-21,CABA,estaciones de servicio mas baratas,Estaciones,3417,0
2024-05-21,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,2872,0
2024-05-21,CABA,precio gasoil axion,Precios,747,0
2024-05-22,Mendoza,descuentos nafta modo,Descuentos,1297,0
2024-05-22,Buenos Aires,aplicacion ypf descuentos,Descuentos,1291,0
2024-05-22,Buenos Aires,convertir auto a gnc precio,Alternativas,2313,0
2024-05-23,Mendoza,estaciones de servicio mas baratas,Estaciones,1048,0
2024-05-23,CABA,aplicacion ypf descuentos,Descuentos,3030,0
2024-05-24,Mendoza,cuanto cuesta llenar el tanque,Precios,1873,0
2024-05-24,Buenos Aires,axion energia ubicaciones,Estaciones,963,0
2024-05-24,CABA,promociones cuenta dni nafta,Descuentos,756,0
2024-05-25,Santa Fe,ypf cerca de mi,Estaciones,1049,0
2024-05-25,Buenos Aires,axion energia ubicaciones,Estaciones,3130,0
2024-05-26,Tucumán,cuanto sube la nafta,Precios,1629,0
2024-05-26,CABA,descuento nafta galicia,Descuentos,2628,0
2024-05-26,Buenos Aires,banco nacion descuento combustible,Descuentos,2053,0
2024-05-26,Entre Ríos,tarjeta sube saldo,Alternativas,2066,0
2024-05-26,Buenos Aires,banco nacion descuento combustible,Descuentos,1839,0
2024-05-27,CABA,aplicacion ypf descuentos,Descuentos,2952,0
2024-05-27,Entre Ríos,axion energia ubicaciones,Estaciones,616,0
2024-05-28,Mendoza,estacion de servicio con gnc cerca,Estaciones,2053,0
2024-05-28,CABA,precio nafta super ypf,Precios,1523,0
2024-05-28,Córdoba,bbva descuento ypf,Descuentos,1074,0
2024-05-28,Entre Ríos,precio nafta hoy argentina,Precios,1014,0
2024-05-28,Entre Ríos,estaciones de servicio mas baratas,Estaciones,2274,0
2024-05-29,Salta,estacion de servicio con gnc cerca,Estaciones,1339,0
2024-05-29,Salta,promociones cuenta dni nafta,Descuentos,1764,0
2024-05-29,Buenos Aires,aumento nafta hoy,Precios,1501,0
2024-05-29,Salta,monopatín eléctrico precio,Alternativas,1810,0
2024-05-30,CABA,shell abierta ahora,Estaciones,8397,1
2024-05-30,Buenos Aires,precio gasoil axion,Precios,11447,1
2024-05-30,Córdoba,aumento combustible fecha,Precios,7967,1
2024-05-30,Córdoba,precio nafta super ypf,Precios,3737,1
2024-05-30,Mendoza,puntos serviclub canje,Descuentos,5605,1
2024-05-30,Mendoza,equipo gnc 5ta generacion precio,Alternativas,6069,1
2024-05-30,Mendoza,cuanto sube la nafta,Precios,4567,1
2024-05-30,CABA,cuanto gasta un auto por kilometro,Alternativas,11207,1
2024-05-30,CABA,cuanto cuesta llenar el tanque,Precios,5237,1
2024-05-31,Buenos Aires,ypf cerca de mi,Estaciones,4619,1
2024-05-31,Santa Fe,estacion de servicio con gnc cerca,Estaciones,8048,1
2024-05-31,Buenos Aires,horarios colectivo urbano,Alternativas,7744,1
2024-05-31,Mendoza,banco nacion descuento combustible,Descuentos,6576,1
2024-05-31,Buenos Aires,bbva descuento ypf,Descuentos,9908,1
2024-05-31,Buenos Aires,aumento nafta hoy,Precios,9711,1
2024-05-31,Buenos Aires,descuento nafta personal pay,Descuentos,5921,1
2024-05-31,Buenos Aires,descuento nafta galicia,Descuentos,10586,1
2024-05-31,Santa Fe,aumento combustible fecha,Precios,4337,1
2024-05-31,Tucumán,precio gasoil axion,Precios,5774,1
2024-05-31,Salta,shell abierta ahora,Estaciones,5971,1
2024-05-31,Mendoza,precio nafta hoy argentina,Precios,4781,1
2024-05-31,Neuquén,precio litro infinia shell,Precios,8011,1
2024-05-31,Buenos Aires,precio nafta super ypf,Precios,10473,1
2024-05-31,Neuquén,horarios colectivo urbano,Alternativas,8014,1
2024-06-01,Buenos Aires,equipo gnc 5ta generacion precio,Alternativas,12890,1
2024-06-01,Buenos Aires,cuanto cuesta llenar el tanque,Precios,20728,1
2024-06-01,Buenos Aires,precio litro infinia shell,Precios,15866,1
2024-06-01,CABA,promociones cuenta dni nafta,Descuentos,15863,1
2024-06-01,CABA,precio litro infinia shell,Precios,14906,1
2024-06-01,Mendoza,precio nafta super ypf,Precios,6533,1
2024-06-01,CABA,aumento nafta hoy,Precios,17733,1
2024-06-01,Neuquén,descuento nafta personal pay,Descuentos,11539,1
2024-06-01,Santa Fe,puntos serviclub canje,Descuentos,11719,1
2024-06-01,Buenos Aires,aumento nafta hoy,Precios,10729,1
2024-06-01,Salta,bbva descuento ypf,Descuentos,10722,1
2024-06-01,Córdoba,estacion de servicio con gnc cerca,Estaciones,13645,1
2024-06-01,Mendoza,descuento nafta galicia,Descuentos,13813,1
2024-06-01,Córdoba,estaciones de servicio mas baratas,Estaciones,9072,1
2024-06-01,Córdoba,precio nafta hoy argentina,Precios,7467,1
2024-06-01,Misiones,precio litro infinia shell,Precios,12321,1
2024-06-01,CABA,bbva descuento ypf,Descuentos,18196,1
2024-06-02,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,9731,1
2024-06-02,Santa Fe,aumento nafta hoy,Precios,8513,1
2024-06-02,Buenos Aires,descuento nafta personal pay,Descuentos,6409,1
2024-06-02,Buenos Aires,aumento nafta hoy,Precios,9198,1
2024-06-02,Buenos Aires,descuento nafta personal pay,Descuentos,7551,1
2024-06-02,Córdoba,descuento nafta galicia,Descuentos,8267,1
2024-06-02,Santa Fe,precio nafta super ypf,Precios,8062,1
2024-06-02,Buenos Aires,cuanto sube la nafta,Precios,7398,1
2024-06-02,Buenos Aires,banco nacion descuento combustible,Descuentos,8255,1
2024-06-02,Buenos Aires,precio nafta super ypf,Precios,7522,1
2024-06-02,Buenos Aires,descuento nafta galicia,Descuentos,7454,1
2024-06-02,Buenos Aires,precio gasoil axion,Precios,9546,1
2024-06-02,Buenos Aires,shell abierta ahora,Estaciones,9142,1
2024-06-02,CABA,descuento nafta personal pay,Descuentos,4920,1
2024-06-02,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,9079,1
2024-06-02,CABA,descuento nafta galicia,Descuentos,8860,1
2024-06-02,Mendoza,precio nafta hoy argentina,Precios,3740,1
2024-06-03,Mendoza,precio gasoil axion,Precios,8250,1
2024-06-03,CABA,aumento nafta hoy,Precios,4220,1
2024-06-03,Buenos Aires,equipo gnc 5ta generacion precio,Alternativas,5245,1
2024-06-03,Entre Ríos,cuanto sube la nafta,Precios,4078,1
2024-06-03,Santa Fe,precio litro infinia shell,Precios,5382,1
2024-06-03,CABA,shell abierta ahora,Estaciones,5923,1
2024-06-03,Buenos Aires,estaciones de servicio mas baratas,Estaciones,7976,1
2024-06-03,Entre Ríos,cuanto sube la nafta,Precios,7104,1
2024-06-03,Santa Fe,precio gasoil axion,Precios,6123,1
2024-06-03,Neuquén,descuentos nafta modo,Descuentos,6913,1
2024-06-03,Salta,promociones cuenta dni nafta,Descuentos,3505,1
2024-06-03,CABA,precio litro infinia shell,Precios,9857,1
2024-06-03,CABA,banco nacion descuento combustible,Descuentos,5201,1
2024-06-03,Buenos Aires,descuentos nafta modo,Descuentos,5048,1
2024-06-04,Salta,cuanto gasta un auto por kilometro,Alternativas,1795,0
2024-06-04,Córdoba,promociones cuenta dni nafta,Descuentos,2694,0
2024-06-04,CABA,cuanto gasta un auto por kilometro,Alternativas,1752,0
2024-06-04,Santa Fe,descuento nafta galicia,Descuentos,1905,0
2024-06-05,CABA,banco nacion descuento combustible,Descuentos,3146,0
2024-06-05,Buenos Aires,ypf cerca de mi,Estaciones,1067,0
2024-06-05,Buenos Aires,banco nacion descuento combustible,Descuentos,2421,0
2024-06-05,CABA,puntos serviclub canje,Descuentos,1743,0
2024-06-05,CABA,aumento nafta hoy,Precios,2686,0
2024-06-06,Santa Fe,monopatín eléctrico precio,Alternativas,2211,0
2024-06-06,Santa Fe,estacion de servicio con gnc cerca,Estaciones,813,0
2024-06-06,Santa Fe,precio nafta hoy argentina,Precios,2597,0
2024-06-07,CABA,equipo gnc 5ta generacion precio,Alternativas,1199,0
2024-06-07,Córdoba,monopatín eléctrico precio,Alternativas,2489,0
2024-06-08,Buenos Aires,aumento nafta hoy,Precios,1539,0
2024-06-08,Buenos Aires,precio nafta hoy argentina,Precios,1357,0
2024-06-08,Buenos Aires,aumento combustible fecha,Precios,2220,0
2024-06-08,Neuquén,bbva descuento ypf,Descuentos,805,0
2024-06-09,Mendoza,monopatín eléctrico precio,Alternativas,1965,0
2024-06-09,Santa Fe,cuanto gasta un auto por kilometro,Alternativas,2378,0
2024-06-09,Mendoza,axion energia ubicaciones,Estaciones,2478,0
2024-06-10,Buenos Aires,shell abierta ahora,Estaciones,954,0
2024-06-10,Buenos Aires,cuanto sube la nafta,Precios,2717,0
2024-06-11,Santa Fe,precio gasoil axion,Precios,1867,0
2024-06-11,CABA,banco nacion descuento combustible,Descuentos,1198,0
2024-06-11,Misiones,axion energia ubicaciones,Estaciones,1524,0
2024-06-11,CABA,cuanto gasta un auto por kilometro,Alternativas,1990,0
2024-06-12,Córdoba,banco nacion descuento combustible,Descuentos,1505,0
2024-06-12,Buenos Aires,bbva descuento ypf,Descuentos,2871,0
2024-06-13,Buenos Aires,aumento nafta hoy,Precios,1177,0
2024-06-13,Buenos Aires,descuento nafta galicia,Descuentos,2505,0
2024-06-13,Tucumán,monopatín eléctrico precio,Alternativas,1637,0
2024-06-13,Buenos Aires,monopatín eléctrico precio,Alternativas,1756,0
2024-06-14,Buenos Aires,ypf cerca de mi,Estaciones,2394,0
2024-06-14,Buenos Aires,tarjeta sube saldo,Alternativas,2223,0
2024-06-14,Salta,descuento nafta galicia,Descuentos,1660,0
2024-06-15,CABA,promociones cuenta dni nafta,Descuentos,2043,0
2024-06-15,Buenos Aires,shell abierta ahora,Estaciones,2203,0
2024-06-16,Entre Ríos,precio nafta hoy argentina,Precios,2465,0
2024-06-16,Buenos Aires,precio nafta hoy argentina,Precios,1832,0
2024-06-17,Buenos Aires,horarios colectivo urbano,Alternativas,856,0
2024-06-17,Buenos Aires,ypf cerca de mi,Estaciones,2599,0
2024-06-17,Buenos Aires,precio nafta super ypf,Precios,2760,0
2024-06-18,Buenos Aires,monopatín eléctrico precio,Alternativas,1159,0
2024-06-18,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,1062,0
2024-06-18,Córdoba,promociones cuenta dni nafta,Descuentos,2627,0
2024-06-18,Mendoza,tarjeta sube saldo,Alternativas,859,0
2024-06-19,CABA,equipo gnc 5ta generacion precio,Alternativas,3288,0
2024-06-19,Entre Ríos,cuanto sube la nafta,Precios,1968,0
2024-06-19,Salta,descuentos nafta modo,Descuentos,2295,0
2024-06-19,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,1167,0
2024-06-19,Mendoza,monopatín eléctrico precio,Alternativas,1837,0
2024-06-20,CABA,cuanto cuesta llenar el tanque,Precios,1837,0
2024-06-20,Neuquén,precio gasoil axion,Precios,2467,0
2024-06-20,Buenos Aires,aumento combustible fecha,Precios,1457,0
2024-06-20,Buenos Aires,descuento nafta personal pay,Descuentos,2787,0
2024-06-21,Mendoza,descuento nafta personal pay,Descuentos,581,0
2024-06-21,Buenos Aires,descuentos nafta modo,Descuentos,1233,0
2024-06-21,Santa Fe,puntos serviclub canje,Descuentos,1856,0
2024-06-22,CABA,tarjeta sube saldo,Alternativas,1957,0
2024-06-22,CABA,monopatín eléctrico precio,Alternativas,902,0
2024-06-22,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,1200,0
2024-06-22,Buenos Aires,promociones cuenta dni nafta,Descuentos,886,0
2024-06-22,Tucumán,axion energia ubicaciones,Estaciones,730,0
2024-06-23,Salta,tarjeta sube saldo,Alternativas,945,0
2024-06-23,Mendoza,precio gasoil axion,Precios,1948,0
2024-06-23,Santa Fe,cuanto cuesta llenar el tanque,Precios,850,0
2024-06-24,Mendoza,axion energia ubicaciones,Estaciones,2045,0
2024-06-24,Buenos Aires,banco nacion descuento combustible,Descuentos,2963,0
2024-06-24,Córdoba,shell abierta ahora,Estaciones,883,0
2024-06-24,CABA,descuentos nafta modo,Descuentos,1519,0
2024-06-25,Tucumán,ypf cerca de mi,Estaciones,1955,0
2024-06-25,Salta,horarios colectivo urbano,Alternativas,1865,0
2024-06-26,Buenos Aires,convertir auto a gnc precio,Alternativas,1815,0
2024-06-26,Santa Fe,puntos serviclub canje,Descuentos,2543,0
2024-06-26,Tucumán,descuento nafta galicia,Descuentos,2074,0
2024-06-26,Córdoba,banco nacion descuento combustible,Descuentos,2256,0
2024-06-27,CABA,convertir auto a gnc precio,Alternativas,1890,0
2024-06-27,CABA,descuento nafta personal pay,Descuentos,1108,0
2024-06-27,Santa Fe,promociones cuenta dni nafta,Descuentos,1875,0
2024-06-27,CABA,equipo gnc 5ta generacion precio,Alternativas,2569,0
2024-06-27,Córdoba,aumento combustible fecha,Precios,1647,0
2024-06-28,CABA,equipo gnc 5ta generacion precio,Alternativas,919,0
2024-06-28,Buenos Aires,estacion de servicio con gnc cerca,Estaciones,2278,0
2024-06-28,CABA,cuanto gasta un auto por kilometro,Alternativas,3007,0
2024-06-28,Buenos Aires,puntos serviclub canje,Descuentos,1612,0
2024-06-28,Córdoba,precio nafta super ypf,Precios,2029,0
2024-06-29,Santa Fe,equipo gnc 5ta generacion precio,Alternativas,2663,0
2024-06-29,Salta,promociones cuenta dni nafta,Descuentos,1697,0
2024-06-29,Entre Ríos,aplicacion ypf descuentos,Descuentos,2458,0
2024-06-29,Santa Fe,precio litro infinia shell,Precios,1811,0
2024-06-29,CABA,cuanto cuesta llenar el tanque,Precios,2158,0
2024-06-30,Santa Fe,equipo gnc 5ta generacion precio,Alternativas,2001,0
2024-06-30,Buenos Aires,precio nafta super ypf,Precios,1742,0
